index,subject_en,subject_cui,start_id,predicate_en,object_en,object_cui,end_id,source_count,research_count,AFFECTS,influence_relation,evidence_level
7156,Little's Disease,C0023882,en_1451,AFFECTS,Thrombophilia,C0398623,en_3949,2,1,AFFECTS,General/Uncertain,3
7157,Little's Disease,C0023882,en_1451,AFFECTS,Microorganism,C0445623,en_4075,1,1,AFFECTS,General/Uncertain,3
7158,Little's Disease,C0023882,en_1451,AFFECTS,Support System,C0748877,en_4834,1,1,AFFECTS,General/Uncertain,3
7159,Little's Disease,C0023882,en_1451,PREDISPOSES,Impaired cognition,C0338656,en_3804,1,1,AFFECTS,Excitatory,3
7160,Little's Disease,C0023882,en_1451,PREDISPOSES,Dementia,C0497327,en_4164,1,1,AFFECTS,Excitatory,3
7161,Liver,C0023884,en_1452,PRODUCES,Blood Coagulation Factor,C0005789,en_486,2,1,AFFECTS,Excitatory,3
7162,Liver Cirrhosis,C0023890,en_1454,PREDISPOSES,Decompensation,C0231187,en_3250,1,1,AFFECTS,Excitatory,3
7163,Liver diseases,C0023895,en_1455,AFFECTS,Persons,C0027361,en_1635,2,1,AFFECTS,General/Uncertain,3
7164,Liver diseases,C0023895,en_1455,PREDISPOSES,Primary carcinoma of the liver cells,C0019204,en_1178,1,1,AFFECTS,Excitatory,3
7165,Loneliness,C0023974,en_1456,PREDISPOSES,Mental distress,C0235109,en_3321,1,1,AFFECTS,Excitatory,6
7166,long-term care,C0023977,en_1457,AFFECTS,Falls,C0085639,en_2684,1,1,AFFECTS,General/Uncertain,3
7167,long-term care,C0023977,en_1457,PREVENTS,Complication,C0009566,en_697,1,1,AFFECTS,Inhibitory,3
7168,long-term care,C0023977,en_1457,TREATS,Elderly,C0001792,en_258,1,1,AFFECTS,Inhibitory,3
7169,long-term care,C0023977,en_1457,TREATS,Persons,C0027361,en_1635,3,2,AFFECTS,Inhibitory,6
7170,long-term care,C0023977,en_1457,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
7171,long-term care,C0023977,en_1457,TREATS,Uveitis,C0042164,en_2325,1,1,AFFECTS,Inhibitory,3
7172,long-term care,C0023977,en_1457,TREATS,Crisis,C0231224,en_3253,2,1,AFFECTS,Inhibitory,3
7173,long-term care,C0023977,en_1457,TREATS,Physical function,C0516981,en_4169,1,1,AFFECTS,Inhibitory,3
7174,long-term care,C0023977,en_1457,TREATS(INFER),Chronic Insomnia,C0751249,en_4847,2,1,AFFECTS,Inhibitory,3
7175,long-term care,C0023977,en_1457,TREATS(SPEC),Elderly,C0001792,en_258,1,1,AFFECTS,Inhibitory,3
7176,Low Birth Weights,C0024032,en_1459,AFFECTS(SPEC),Mothers,C0026591,en_1583,2,1,AFFECTS,General/Uncertain,3
7177,Low Birth Weights,C0024032,en_1459,PREDISPOSES,Encounter due to child abuse,C0700147,en_4713,1,1,AFFECTS,Excitatory,3
7178,Lung,C0024109,en_1460,PRODUCES,Interleukin-6,C0021760,en_1342,1,1,AFFECTS,Excitatory,3
7179,Lung,C0024109,en_1460,PRODUCES,Pulmonary Surfactants,C0034085,en_1935,1,1,AFFECTS,Excitatory,3
7180,Lung,C0024109,en_1460,PRODUCES,Interleukin-10,C0085295,en_2659,3,3,AFFECTS,Excitatory,9
7181,Lung,C0024109,en_1460,PRODUCES,"TNF protein, human",C1448177,en_5755,1,1,AFFECTS,Excitatory,3
7182,Lung diseases,C0024115,en_1462,AFFECTS,Patients,C0030705,en_1762,3,2,AFFECTS,General/Uncertain,6
7183,Lung diseases,C0024115,en_1462,AFFECTS,Disease Progression,C0242656,en_3429,1,1,AFFECTS,General/Uncertain,3
7184,Lung diseases,C0024115,en_1462,AFFECTS,Immune response,C0301872,en_3696,1,1,AFFECTS,General/Uncertain,3
7185,Lung diseases,C0024115,en_1462,PREDISPOSES,Cicatrix,C0008767,en_645,1,1,AFFECTS,Excitatory,3
7186,Lung diseases,C0024115,en_1462,PREDISPOSES,Pneumonia,C0032285,en_1833,1,1,AFFECTS,Excitatory,3
7187,Chronic Obstructive Airway Disease,C0024117,en_1463,AFFECTS,Lung diseases,C0024115,en_1462,1,1,AFFECTS,General/Uncertain,3
7188,Chronic Obstructive Airway Disease,C0024117,en_1463,AFFECTS,Malignant neoplasm of lung,C0242379,en_3408,1,1,AFFECTS,General/Uncertain,3
7189,Chronic Obstructive Airway Disease,C0024117,en_1463,AFFECTS,Exacerbation,C4086268,en_6319,1,1,AFFECTS,General/Uncertain,6
7190,Chronic Obstructive Airway Disease,C0024117,en_1463,AFFECTS(SPEC),Pneumonia,C0032285,en_1833,1,1,AFFECTS,General/Uncertain,3
7191,Chronic Obstructive Airway Disease,C0024117,en_1463,PREDISPOSES,Complication,C0009566,en_697,1,1,AFFECTS,Excitatory,3
7192,Chronic Obstructive Airway Disease,C0024117,en_1463,PREDISPOSES,Unipolar Depression,C0041696,en_2310,1,1,AFFECTS,Excitatory,6
7193,Chronic Obstructive Airway Disease,C0024117,en_1463,PREDISPOSES,D-dimer above reference range,C0742969,en_4798,1,1,AFFECTS,Excitatory,6
7194,Pulmonary function tests,C0024119,en_1464,AFFECTS,Patients,C0030705,en_1762,2,1,AFFECTS,General/Uncertain,3
7195,Pulmonary function tests,C0024119,en_1464,AFFECTS,Coronavirus Infections,C0206750,en_3176,1,1,AFFECTS,General/Uncertain,3
7196,Pulmonary function tests,C0024119,en_1464,AFFECTS,Sequela of disorder,C0543419,en_4257,1,1,AFFECTS,General/Uncertain,6
7197,Pulmonary function tests,C0024119,en_1464,AFFECTS,COVID-19,C5203670,en_6417,1,1,AFFECTS,General/Uncertain,6
7198,"Lupus Erythematosus, Systemic",C0024141,en_1466,AFFECTS,Patients,C0030705,en_1762,1,1,AFFECTS,General/Uncertain,3
7199,Lymphocyte,C0024264,en_1469,AFFECTS,Antiviral Response,C1155328,en_5322,1,1,AFFECTS,General/Uncertain,3
7200,Lymphocyte,C0024264,en_1469,PRODUCES,RNA,C0035668,en_2040,1,1,AFFECTS,Excitatory,3
7201,Lymphoma,C0024299,en_1471,AFFECTS,Oncogenic Viruses,C0029017,en_1710,1,1,AFFECTS,General/Uncertain,3
7202,Lymphoma,C0024299,en_1471,AFFECTS(SPEC),"Herpesvirus 4, Human",C0014644,en_922,1,1,AFFECTS,General/Uncertain,3
7203,Lymphoma,C0024299,en_1471,AFFECTS(SPEC),Human Papillomavirus,C0021344,en_1303,1,1,AFFECTS,General/Uncertain,3
7204,Lymphopenia,C0024312,en_1474,AFFECTS,Antibody Formation,C0003261,en_352,2,1,AFFECTS,General/Uncertain,3
7205,Lymphopenia,C0024312,en_1474,DISRUPTS,monocyte,C0026473,en_1580,2,1,AFFECTS,Inhibitory,6
7206,Lymphopenia,C0024312,en_1474,DISRUPTS,T-Lymphocyte,C0039194,en_2198,2,1,AFFECTS,Inhibitory,3
7207,Lymphopenia,C0024312,en_1474,PREDISPOSES,Disease,C0012634,en_826,2,2,AFFECTS,Excitatory,9
7208,Lymphopenia,C0024312,en_1474,PREDISPOSES,Infection,C3714514,en_6235,1,1,AFFECTS,Excitatory,3
7209,Lymphopenia,C0024312,en_1474,PREDISPOSES,Inflammation,C0021368,en_1307,1,1,AFFECTS,Excitatory,6
7210,Tumor Necrosis Factor-Beta,C0024320,en_1475,DISRUPTS,Virus Replication,C0042774,en_2363,1,1,AFFECTS,Inhibitory,3
7211,Macrophage Activation,C0024426,en_1482,AFFECTS,Contraction,C1140999,en_5281,1,1,AFFECTS,General/Uncertain,3
7212,Migration Inhibitory Factor,C0024429,en_1483,AFFECTS,Injury,C0175677,en_2968,3,1,AFFECTS,General/Uncertain,3
7213,Migration Inhibitory Factor,C0024429,en_1483,AFFECTS(SPEC),Kidney Diseases,C0022658,en_1381,1,1,AFFECTS,General/Uncertain,3
7214,Migration Inhibitory Factor,C0024429,en_1483,PREDISPOSES,Injury,C0175677,en_2968,2,1,AFFECTS,Excitatory,3
7215,Migration Inhibitory Factor,C0024429,en_1483,STIMULATES,CLEC4E,C1539096,en_123,2,1,AFFECTS,Excitatory,3
7216,Migration Inhibitory Factor,C0024429,en_1483,STIMULATES,"NOS2A protein, human",C0669372,en_4535,1,1,AFFECTS,Excitatory,3
7217,Migration Inhibitory Factor,C0024429,en_1483,STIMULATES,CCL2 gene,C1337092,en_5643,1,1,AFFECTS,Excitatory,3
7218,Migration Inhibitory Factor,C0024429,en_1483,STIMULATES,"TNF protein, human",C1448177,en_5755,1,1,AFFECTS,Excitatory,3
7219,macrophage,C0024432,en_1484,AFFECTS,Metabolism,C0025519,en_1547,1,1,AFFECTS,General/Uncertain,3
7220,macrophage,C0024432,en_1484,AFFECTS,attenuation,C0599946,en_4490,1,1,AFFECTS,General/Uncertain,3
7221,macrophage,C0024432,en_1484,PRODUCES,ACE2,C1422064,en_5723,1,1,AFFECTS,Excitatory,3
7222,macrophage,C0024432,en_1484,PRODUCES,"TNPO1,RPTOR,MAPKAP1",C1416706;C1846723;C1425758,en_193,1,1,AFFECTS,Excitatory,3
7223,macrophage,C0024432,en_1484,PRODUCES,Immunoglobulins,C0021027,en_1282,1,1,AFFECTS,Excitatory,3
7224,macrophage,C0024432,en_1484,PRODUCES,Interferons,C0021747,en_1333,1,1,AFFECTS,Excitatory,3
7225,macrophage,C0024432,en_1484,PRODUCES,Interleukin-1 beta,C0021753,en_1334,1,1,AFFECTS,Excitatory,3
7226,macrophage,C0024432,en_1484,PRODUCES,Interleukins,C0021764,en_1345,1,1,AFFECTS,Excitatory,3
7227,macrophage,C0024432,en_1484,PRODUCES,Migration Inhibitory Factor,C0024429,en_1483,2,1,AFFECTS,Excitatory,3
7228,macrophage,C0024432,en_1484,PRODUCES,Nitric Oxide,C0028128,en_1682,1,1,AFFECTS,Excitatory,3
7229,macrophage,C0024432,en_1484,PRODUCES,Tumor Necrosis Factors,C0041368,en_2300,1,1,AFFECTS,Excitatory,3
7230,macrophage,C0024432,en_1484,PRODUCES,Retinal dehydrogenase,C0073099,en_2559,2,2,AFFECTS,Excitatory,6
7231,macrophage,C0024432,en_1484,PRODUCES,Interleukin-10,C0085295,en_2659,5,3,AFFECTS,Excitatory,9
7232,macrophage,C0024432,en_1484,PRODUCES,Reactive Oxygen Species,C0162772,en_2932,2,2,AFFECTS,Excitatory,6
7233,Macular degeneration,C0024437,en_1485,AFFECTS,Breast Feeding,C0006147,en_512,1,1,AFFECTS,General/Uncertain,7
7234,Magnesium Deficiency,C0024473,en_1487,PREDISPOSES,Chronic inflammation,C0021376,en_1309,1,1,AFFECTS,Excitatory,6
7235,Magnesium Sulfate,C0024480,en_1488,AFFECTS,Status Asthmaticus,C0038218,en_2156,1,1,AFFECTS,General/Uncertain,7
7236,Magnesium Sulfate,C0024480,en_1488,AFFECTS,Saturated,C0522534,en_4213,1,1,AFFECTS,General/Uncertain,7
7237,Magnesium Sulfate,C0024480,en_1488,DISRUPTS,Pulmonary artery structure,C0034052,en_1927,1,1,AFFECTS,Inhibitory,7
7238,Magnesium Sulfate,C0024480,en_1488,TREATS,Lung Injury,C0273115,en_3561,1,1,AFFECTS,Inhibitory,7
7239,Magnesium Sulfate,C0024480,en_1488,TREATS,Hospitalized Patients,C0870668,en_5010,1,1,AFFECTS,Inhibitory,7
7240,Magnesium Sulfate,C0024480,en_1488,TREATS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,7
7241,Magnetic Resonance Imaging,C0024485,en_1489,AFFECTS,Disease,C0012634,en_826,3,3,AFFECTS,General/Uncertain,9
7242,Magnetic Resonance Imaging,C0024485,en_1489,AFFECTS,Myocarditis,C0027059,en_1627,1,1,AFFECTS,General/Uncertain,3
7243,Magnetic Resonance Spectroscopy,C0024487,en_1490,AFFECTS,Disease,C0012634,en_826,1,1,AFFECTS,General/Uncertain,3
7244,Magnetoencephalography,C0024489,en_1491,AFFECTS(SPEC),Vision,C0042789,en_2366,1,1,AFFECTS,General/Uncertain,3
7245,Malaria,C0024530,en_1493,AFFECTS,Disease,C0012634,en_826,1,1,AFFECTS,General/Uncertain,3
7246,Malaria,C0024530,en_1493,AFFECTS,Persons,C0027361,en_1635,1,1,AFFECTS,General/Uncertain,3
7247,Malaria,C0024530,en_1493,AFFECTS,Severe (severity modifier),C0205082,en_3125,1,1,AFFECTS,General/Uncertain,7
7248,Malaria,C0024530,en_1493,AFFECTS,Causative_agents,C0449411,en_4077,9,1,AFFECTS,General/Uncertain,3
7249,Malaria,C0024530,en_1493,PREDISPOSES,Personal Satisfaction,C0031206,en_1780,1,1,AFFECTS,Excitatory,3
7250,Male gender,C0024554,en_1494,PREDISPOSES,Disease,C0012634,en_826,2,1,AFFECTS,Excitatory,3
7251,Malondialdehyde,C0024643,en_1496,TREATS,Reperfusion Injury,C0035126,en_1999,1,1,AFFECTS,Inhibitory,3
7252,Manganese,C0024706,en_1498,AFFECTS,myocardium; injury,C0746730,en_4817,2,1,AFFECTS,General/Uncertain,3
7253,Mannitol,C0024730,en_1499,INHIBITS,thymic stromal lymphopoietin,C0762640,en_4865,1,1,AFFECTS,Inhibitory,8
7254,Marihuana,C0024808,en_1500,AFFECTS,Brain,C0006104,en_508,1,1,AFFECTS,General/Uncertain,3
7255,Marihuana,C0024808,en_1500,AFFECTS,Inflammation,C0021368,en_1307,1,1,AFFECTS,General/Uncertain,3
7256,Marihuana,C0024808,en_1500,AFFECTS,Pregnancy,C0032961,en_1872,1,1,AFFECTS,General/Uncertain,3
7257,Marihuana,C0024808,en_1500,AFFECTS,brain development,C1160340,en_5353,1,1,AFFECTS,General/Uncertain,3
7258,Marihuana,C0024808,en_1500,AFFECTS,Symptoms,C1457887,en_5784,2,1,AFFECTS,General/Uncertain,3
7259,Marihuana,C0024808,en_1500,AUGMENTS,Unplanned pregnancy,C0041747,en_2311,1,1,AFFECTS,Excitatory,3
7260,Marihuana,C0024808,en_1500,INHIBITS,stressor,C0597530,en_4430,1,1,AFFECTS,Inhibitory,3
7261,Marihuana,C0024808,en_1500,PREVENTS,Pain,C0030193,en_1741,3,1,AFFECTS,Inhibitory,3
7262,Marihuana,C0024808,en_1500,TREATS,Acquired Immunodeficiency Syndrome,C0001175,en_226,1,1,AFFECTS,Inhibitory,3
7263,Marihuana,C0024808,en_1500,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
7264,Masks,C0024861,en_1501,PREVENTS,Disease,C0012634,en_826,1,1,AFFECTS,Inhibitory,3
7265,Masks,C0024861,en_1501,PREVENTS,Virus Diseases,C0042769,en_2362,6,3,AFFECTS,Inhibitory,9
7266,Masks,C0024861,en_1501,PREVENTS,disease transmission,C0242781,en_3438,3,3,AFFECTS,Inhibitory,14
7267,Masks,C0024861,en_1501,PREVENTS,Air leakage,C0333257,en_3758,2,1,AFFECTS,Inhibitory,3
7268,Masks,C0024861,en_1501,PREVENTS,Severe Acute Respiratory Syndrome,C1175175,en_5383,1,1,AFFECTS,Inhibitory,8
7269,Masks,C0024861,en_1501,PREVENTS,Leak NOS,C1608322,en_6001,2,1,AFFECTS,Inhibitory,3
7270,Masks,C0024861,en_1501,PREVENTS,COVID-19,C5203670,en_6417,4,3,AFFECTS,Inhibitory,19
7271,Masks,C0024861,en_1501,TREATS,Community,C0009462,en_687,1,1,AFFECTS,Inhibitory,8
7272,Masks,C0024861,en_1501,TREATS,Extravasation,C0015376,en_949,1,1,AFFECTS,Inhibitory,3
7273,Masks,C0024861,en_1501,TREATS,Health Personnel,C0018724,en_1121,4,4,AFFECTS,Inhibitory,15
7274,Masks,C0024861,en_1501,TREATS,Persons,C0027361,en_1635,1,1,AFFECTS,Inhibitory,3
7275,Masks,C0024861,en_1501,TREATS,Nurses,C0028661,en_1694,1,1,AFFECTS,Inhibitory,3
7276,Masks,C0024861,en_1501,TREATS,Patients,C0030705,en_1762,7,4,AFFECTS,Inhibitory,12
7277,Masks,C0024861,en_1501,TREATS,"Personnel, Hospital",C0031228,en_1781,1,1,AFFECTS,Inhibitory,8
7278,Masks,C0024861,en_1501,TREATS,Respiratory Tract Infections,C0035243,en_2017,1,1,AFFECTS,Inhibitory,3
7279,Masks,C0024861,en_1501,TREATS,Urban Population,C0041935,en_2316,1,1,AFFECTS,Inhibitory,3
7280,Masks,C0024861,en_1501,TREATS,Virus Diseases,C0042769,en_2362,1,1,AFFECTS,Inhibitory,3
7281,Masks,C0024861,en_1501,TREATS,"Lung Diseases, Interstitial",C0206062,en_3142,1,1,AFFECTS,Inhibitory,8
7282,Masks,C0024861,en_1501,TREATS,Hearing normal,C0234725,en_3312,1,1,AFFECTS,Inhibitory,6
7283,Masks,C0024861,en_1501,TREATS,Individual,C0237401,en_3343,3,2,AFFECTS,Inhibitory,6
7284,Masks,C0024861,en_1501,TREATS,athlete,C0238703,en_3368,2,1,AFFECTS,Inhibitory,3
7285,Masks,C0024861,en_1501,TREATS,Infantile Neuroaxonal Dystrophy,C0270724,en_3553,1,1,AFFECTS,Inhibitory,6
7286,Masks,C0024861,en_1501,TREATS,Chief complaint (finding),C0277786,en_3589,1,1,AFFECTS,Inhibitory,6
7287,Masks,C0024861,en_1501,TREATS,Anesthesiologist,C0334910,en_3779,1,1,AFFECTS,Inhibitory,3
7288,Masks,C0024861,en_1501,TREATS,Encounter due to sterilization,C0362065,en_3865,1,1,AFFECTS,Inhibitory,3
7289,Masks,C0024861,en_1501,TREATS,Participant,C0679646,en_4602,1,1,AFFECTS,Inhibitory,3
7290,Masks,C0024861,en_1501,TREATS,professional occupation status,C0679924,en_4617,1,1,AFFECTS,Inhibitory,6
7291,Masks,C0024861,en_1501,TREATS,General Population,C0683971,en_4674,2,2,AFFECTS,Inhibitory,9
7292,Masks,C0024861,en_1501,TREATS,Macrophage activation syndrome,C1096155,en_5233,1,1,AFFECTS,Inhibitory,6
7293,Masks,C0024861,en_1501,TREATS,Protection,C1545588,en_5951,2,2,AFFECTS,Inhibitory,14
7294,Masks,C0024861,en_1501,TREATS,Static sitting,C4270719,en_6324,1,1,AFFECTS,Inhibitory,6
7295,Masks,C0024861,en_1501,TREATS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,8
7296,Masks,C0024861,en_1501,TREATS(INFER),Hypoxemia,C0700292,en_4719,2,1,AFFECTS,Inhibitory,3
7297,Mass Screening,C0024870,en_1502,AFFECTS,Diagnosis,C0011900,en_806,2,1,AFFECTS,General/Uncertain,3
7298,Massage,C0024875,en_1503,TREATS,Persons,C0027361,en_1635,1,1,AFFECTS,Inhibitory,3
7299,Massage,C0024875,en_1503,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
7300,Mastectomy,C0024881,en_1505,TREATS,Woman,C0043210,en_2396,2,1,AFFECTS,Inhibitory,3
7301,Mastectomy,C0024881,en_1505,TREATS,Breast cancer invasive NOS,C0853879,en_4957,2,1,AFFECTS,Inhibitory,3
7302,Mastectomy,C0024881,en_1505,TREATS(INFER),Malignant neoplasm of breast,C0006142,en_511,2,1,AFFECTS,Inhibitory,3
7303,Maternal Health Services,C0024922,en_1509,TREATS,Rural Communities,C0086944,en_2739,1,1,AFFECTS,Inhibitory,3
7304,Measles Vaccine,C0025010,en_1513,AUGMENTS,Immunity,C0020964,en_1273,2,1,AFFECTS,Excitatory,3
7305,Mediastinoscopy,C0025065,en_1515,AFFECTS,pulmonary function,C0231921,en_3268,1,1,AFFECTS,General/Uncertain,3
7306,Mediastinoscopy,C0025065,en_1515,AFFECTS,Immune response,C0301872,en_3696,1,1,AFFECTS,General/Uncertain,3
7307,Mediastinoscopy,C0025065,en_1515,AFFECTS,paracrine,C0597170,en_4413,2,1,AFFECTS,General/Uncertain,3
7308,Medicaid,C0025071,en_1516,AFFECTS,Hospitals,C0019994,en_1207,1,1,AFFECTS,General/Uncertain,3
7309,Medical Devices,C0025080,en_1517,TREATS,Deglutition Disorders,C0011168,en_772,3,1,AFFECTS,Inhibitory,3
7310,Medical Devices,C0025080,en_1517,TREATS,pathologic fistula,C0016169,en_998,1,1,AFFECTS,Inhibitory,3
7311,Medical Devices,C0025080,en_1517,TREATS,Patients,C0030705,en_1762,4,3,AFFECTS,Inhibitory,9
7312,Medical Devices,C0025080,en_1517,TREATS,cohort,C0599755,en_4470,1,1,AFFECTS,Inhibitory,6
7313,Medical Devices,C0025080,en_1517,TREATS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,6
7314,Medical Devices,C0025080,en_1517,TREATS,Acute respiratory distress syndrome due to disease caused by Severe acute respiratory syndrome coronavirus 2,C5397144,en_6452,1,1,AFFECTS,Inhibitory,7
7315,Medical Devices,C0025080,en_1517,TREATS(INFER),Headache,C0018681,en_1115,1,1,AFFECTS,Inhibitory,3
7316,Medical Devices,C0025080,en_1517,TREATS(INFER),Heart Arrest,C0018790,en_1131,1,1,AFFECTS,Inhibitory,3
7317,Medical Imaging,C0025086,en_1518,AFFECTS,Diagnosis,C0011900,en_806,1,1,AFFECTS,General/Uncertain,3
7318,Medical Imaging,C0025086,en_1518,AFFECTS,Pneumonia,C0032285,en_1833,1,1,AFFECTS,General/Uncertain,3
7319,Medical Imaging,C0025086,en_1518,AFFECTS,Vision,C0042789,en_2366,1,1,AFFECTS,General/Uncertain,3
7320,Medical Imaging,C0025086,en_1518,AFFECTS,Survivors,C0206194,en_3154,1,1,AFFECTS,General/Uncertain,3
7321,Medical Staff,C0025106,en_1519,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
7322,Mefloquine,C0025153,en_1520,PREVENTS,Severe Acute Respiratory Syndrome,C1175175,en_5383,2,1,AFFECTS,Inhibitory,3
7323,Mefloquine,C0025153,en_1520,TREATS,Households,C0020052,en_1208,2,1,AFFECTS,Inhibitory,3
7324,Mefloquine,C0025153,en_1520,TREATS,Patients,C0030705,en_1762,5,1,AFFECTS,Inhibitory,3
7325,Mefloquine,C0025153,en_1520,TREATS(INFER),Coronavirus Infections,C0206750,en_3176,2,1,AFFECTS,Inhibitory,3
7326,Melanins,C0025196,en_1521,INHIBITS,Vitamin D,C0042866,en_2371,1,1,AFFECTS,Inhibitory,3
7327,Melarsoprol,C0025217,en_1523,TREATS,Patients,C0030705,en_1762,2,1,AFFECTS,Inhibitory,3
7328,Melatonin,C0025219,en_1524,AFFECTS,Thrombosis,C0040053,en_2233,2,1,AFFECTS,General/Uncertain,8
7329,Melatonin,C0025219,en_1524,AFFECTS,Immune,C0439662,en_4035,1,1,AFFECTS,General/Uncertain,8
7330,Melatonin,C0025219,en_1524,PREVENTS,Thrombosis,C0040053,en_2233,1,1,AFFECTS,Inhibitory,8
7331,Melatonin,C0025219,en_1524,PREVENTS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,7
7332,Melatonin,C0025219,en_1524,TREATS,Symptoms,C1457887,en_5784,1,1,AFFECTS,Inhibitory,8
7333,Melatonin,C0025219,en_1524,TREATS,COVID-19,C5203670,en_6417,6,4,AFFECTS,Inhibitory,30
7334,Melatonin,C0025219,en_1524,AFFECTS,Circadian Rhythms,C0008810,en_647,3,2,AFFECTS,General/Uncertain,6
7335,Melatonin,C0025219,en_1524,AFFECTS,Immune response,C0301872,en_3696,1,1,AFFECTS,General/Uncertain,3
7336,Melatonin,C0025219,en_1524,DISRUPTS,Receptor Interactions,C1372999,en_5683,1,1,AFFECTS,Inhibitory,3
7337,Melatonin,C0025219,en_1524,INHIBITS(SPEC),NLRP3,C1424250,en_157,1,1,AFFECTS,Inhibitory,3
7338,Melatonin,C0025219,en_1524,PREVENTS,Cardiotoxicity,C0876994,en_5060,1,1,AFFECTS,Inhibitory,3
7339,Melatonin,C0025219,en_1524,TREATS,Adult,C0001675,en_252,2,1,AFFECTS,Inhibitory,3
7340,Melatonin,C0025219,en_1524,TREATS,Outpatients,C0029921,en_1729,4,2,AFFECTS,Inhibitory,6
7341,Melatonin,C0025219,en_1524,TREATS,Patients,C0030705,en_1762,5,3,AFFECTS,Inhibitory,9
7342,Melphalan,C0025241,en_1525,STIMULATES,Lymphocyte,C0024264,en_1469,1,1,AFFECTS,Excitatory,3
7343,Melphalan,C0025241,en_1525,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
7344,Melphalan,C0025241,en_1525,TREATS(INFER),Pneumonia,C0032285,en_1833,1,1,AFFECTS,Inhibitory,3
7345,Melphalan,C0025241,en_1525,TREATS(SPEC),Severe asthma,C0581126,en_4345,2,1,AFFECTS,Inhibitory,3
7346,Memantine,C0025242,en_1526,DISRUPTS,receptor activity,C1152633,en_5307,1,1,AFFECTS,Inhibitory,3
7347,Tissue membrane,C0025255,en_1531,AFFECTS,Inflammation,C0021368,en_1307,1,1,AFFECTS,General/Uncertain,3
7348,Aseptic Meningitis,C0025290,en_1537,AFFECTS,Paralysed,C0522224,en_4211,1,1,AFFECTS,General/Uncertain,3
7349,Menopause,C0025320,en_1538,AFFECTS,Malignant Neoplasms,C0006826,en_545,1,1,AFFECTS,General/Uncertain,3
7350,Menopause,C0025320,en_1538,AFFECTS,Cardiovascular Diseases,C0007222,en_569,1,1,AFFECTS,General/Uncertain,3
7351,Menstrual cycle,C0025329,en_1539,AFFECTS,Age,C0001779,en_257,1,1,AFFECTS,General/Uncertain,3
7352,Menstrual cycle,C0025329,en_1539,AFFECTS,Muscle strength,C0517349,en_4170,2,1,AFFECTS,General/Uncertain,3
7353,Menstruation,C0025344,en_1540,AFFECTS,Family,C0015576,en_961,1,1,AFFECTS,General/Uncertain,3
7354,Mental Health Services,C0025355,en_1543,TREATS,Child,C0008059,en_620,2,1,AFFECTS,Inhibitory,7
7355,Mental Health Services,C0025355,en_1543,TREATS,Community,C0009462,en_687,1,1,AFFECTS,Inhibitory,7
7356,Mental Health Services,C0025355,en_1543,TREATS,Family,C0015576,en_961,2,1,AFFECTS,Inhibitory,7
7357,Mental Health Services,C0025355,en_1543,TREATS,Persons,C0027361,en_1635,1,1,AFFECTS,Inhibitory,3
7358,Mental Health Services,C0025355,en_1543,TREATS,parent,C0030551,en_1750,1,1,AFFECTS,Inhibitory,3
7359,Mental Health Services,C0025355,en_1543,TREATS,Youth,C0087178,en_2748,1,1,AFFECTS,Inhibitory,3
7360,Mental Health Services,C0025355,en_1543,TREATS,Crisis,C0231224,en_3253,1,1,AFFECTS,Inhibitory,3
7361,Mercury,C0025424,en_1545,AUGMENTS,Emission,C0233929,en_3301,1,1,AFFECTS,Excitatory,3
7362,Metabolic Diseases,C0025517,en_1546,AFFECTS,Adult,C0001675,en_252,1,1,AFFECTS,General/Uncertain,3
7363,Metabolic Diseases,C0025517,en_1546,AFFECTS,Metabolism,C0025519,en_1547,1,1,AFFECTS,General/Uncertain,3
7364,Metabolic Diseases,C0025517,en_1546,AFFECTS,Offspring,C0680063,en_4620,1,1,AFFECTS,General/Uncertain,3
7365,Metals,C0025552,en_1548,AUGMENTS,Vitality,C0424589,en_3997,1,1,AFFECTS,Excitatory,3
7366,Metals,C0025552,en_1548,STIMULATES,Hydrogen Sulfide,C0020282,en_1222,1,1,AFFECTS,Excitatory,3
7367,Metformin,C0025598,en_1549,AFFECTS,Cessation of life,C0011065,en_762,1,1,AFFECTS,General/Uncertain,6
7368,Metformin,C0025598,en_1549,AFFECTS,Infection,C3714514,en_6235,2,1,AFFECTS,General/Uncertain,3
7369,Metformin,C0025598,en_1549,AFFECTS,Muscle,C0026845,en_1603,1,1,AFFECTS,General/Uncertain,3
7370,Metformin,C0025598,en_1549,AFFECTS,Gut,C0699819,en_4705,1,1,AFFECTS,General/Uncertain,3
7371,Metformin,C0025598,en_1549,DISRUPTS,Protein Turnover,C0597297,en_4420,1,1,AFFECTS,Inhibitory,3
7372,Metformin,C0025598,en_1549,INHIBITS,SLC5A2,C1420201,en_79,1,1,AFFECTS,Inhibitory,3
